Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Martin Jones, Healthy, Tor, G, FA, Pit, W 7-0, 1, 1, 0, 0, 38, 1, 9.8
Samuel Ersson, Healthy, Phi, G, BBS, Det, W 1-0, 1, 1, 0, 0, 32, 1, 9.2
Karel Vejmelka, Healthy, Ari, G, FA, Buf, W 2-0, 1, 1, 0, 0, 28, 1, 8.8
Sergei Bobrovsky, Healthy, Fla, G, ME, @Edm, W 5-1, 1, 1, 0, 1, 38, 0, 7.3
Filip Gustavsson, Healthy, Min, G, BOWS, Van, W 2-1, 1, 1, 0, 1, 35, 0, 7.0
Dan Vladar, Healthy, Cgy, G, FA, TB, W 4-2, 1, 1, 0, 2, 31, 0, 6.1
Connor Hellebuyck, Healthy, Wpg, G, HERB, Col, W 6-2, 1, 1, 0, 2, 30, 0, 6.0
Igor Shesterkin, Healthy, NYR, G, DINK, @Bos, W 2-1, 1, 1, 0, 1, 21, 0, 5.6
Juuse Saros, Healthy, Nsh, G, SALT, Wsh, W 3-1, 1, 1, 0, 1, 21, 0, 5.6
Sam Montembeault, Healthy, Mon, G, BOWS, NYI, W 5-3, 1, 1, 0, 3, 30, 0, 5.5
Akira Schmid, Healthy, NJ, G, FA, @Cls, W 6-3, 1, 1, 0, 3, 23, 0, 4.8
Cam Talbot, Healthy, LA, G, BOWS, @Sea, W 3-2, 1, 1, 0, 2, 17, 0, 4.7
Jordan Binnington, Healthy, StL, G, ME, Dal, W 4-3, 1, 1, 0, 3, 20, 0, 4.5
Joey Daccord, Healthy, Sea, G, FA, LA, L 2-3, 1, 0, 0, 2, 36, 0, 2.6
Casey DeSmith, Healthy, Van, G, FA, @Min, L 1-2, 1, 0, 0, 1, 30, 0, 2.5
Jeremy Swayman, Healthy, Bos, G, SALT, NYR, L 1-2, 1, 0, 0, 2, 32, 0, 2.2
Ville Husso, O, Det, G, OXP, @Phi, L 0-1, 0, 0, 0, 0, 18, 0, 1.8
Scott Wedgewood, Healthy, Dal, G, FA, @StL, L 3-4, 1, 0, 0, 4, 30, 0, 1.0
Semyon Varlamov, Healthy, NYI, G, FA, @Mon, L 3-5, 1, 0, 1, 4, 36, 0, 0.6
Alex Nedeljkovic, Healthy, Pit, G, FA, @Tor, L 0-7, 0, 0, 0, 3, 18, 0, 0.3
Alexandar Georgiev, Healthy, Col, G, SLC, @Wpg, L 2-6, --, --, --, --, --, --, --
Thatcher Demko, O, Van, G, BOWS, @Min, L 1-2, --, --, --, --, --, --, --
Ilya Sorokin, Healthy, NYI, G, CLB, @Mon, L 3-5, --, --, --, --, --, --, --
Linus Ullmark, Healthy, Bos, G, LKR, NYR, L 1-2, --, --, --, --, --, --, --
Jake Oettinger, Healthy, Dal, G, LKR, @StL, L 3-4, --, --, --, --, --, --, --
Stuart Skinner, Healthy, Edm, G, ME, Fla, L 1-5, --, --, --, --, --, --, --
Jacob Markstrom, DTD, Cgy, G, BBS, TB, W 4-2, --, --, --, --, --, --, --
Ilya Samsonov, Healthy, Tor, G, HERB, Pit, W 7-0, --, --, --, --, --, --, --
Vitek Vanecek, IR, SJ, G, BOWS, --, --, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Det, W 1-0, --, --, --, --, --, --, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, @Ari, L 0-2, 1, 0, 1, 2, 20, 0, 0.0
Connor Ingram, Healthy, Ari, G, OXP, Buf, W 2-0, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Bos, W 2-1, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Edm, W 5-1, --, --, --, --, --, --, --
