Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Sergei Bobrovsky, Healthy, Fla, G, ME, @Det, W 4-0, 1, 1, 0, 0, 21, 1, 8.1
Juuse Saros, Healthy, Nsh, G, SALT, Col, W 5-1, 1, 1, 0, 1, 25, 0, 6.0
Stuart Skinner, Healthy, Edm, G, ME, @Sea, W 2-1, 1, 1, 0, 1, 24, 0, 5.9
Connor Hellebuyck, O, Wpg, G, HERB, @Car, W 5-3, 1, 1, 0, 3, 32, 0, 5.7
Ilya Sorokin, Healthy, NYI, G, CLB, Bos, W 5-1, 1, 1, 0, 1, 22, 0, 5.7
Ilya Samsonov, Healthy, Tor, G, HERB, NYR, W 4-3, 1, 1, 0, 3, 32, 0, 5.7
Jordan Binnington, Healthy, StL, G, ME, Min, W 3-1, 1, 1, 0, 1, 21, 0, 5.6
Elvis Merzlikins, Healthy, Cls, G, FA, @Chi, W 5-2, 1, 1, 0, 2, 26, 0, 5.6
Felix Sandstrom, Healthy, Phi, G, FA, Ott, W 4-2, 1, 1, 0, 2, 24, 0, 5.4
Andrei Vasilevskiy, Healthy, TB, G, LKR, Mon, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Jacob Markstrom, Healthy, Cgy, G, BBS, Pit, W 4-3, 1, 1, 0, 3, 27, 0, 5.2
Ukko-Pekka Luukkonen, Healthy, Buf, G, CLB, Vgk, W 7-2, 1, 1, 0, 2, 22, 0, 5.2
Jake Oettinger, Healthy, Dal, G, LKR, SJ, W 3-2, 1, 1, 0, 2, 21, 0, 5.1
Magnus Chrona, Healthy, SJ, G, FA, @Dal, L 2-3, 1, 0, 0, 2, 36, 0, 2.6
Igor Shesterkin, Healthy, NYR, G, DINK, @Tor, L 3-4, 1, 0, 0, 3, 31, 0, 1.6
Cayden Primeau, Healthy, Mon, G, FA, @TB, L 3-4, 1, 0, 0, 3, 26, 0, 1.1
Mads Sogaard, Healthy, Ott, G, FA, @Phi, L 2-4, 1, 0, 1, 3, 36, 0, 1.1
Marc-Andre Fleury, Healthy, Min, G, FA, @StL, L 1-3, 1, 0, 1, 2, 24, 0, 0.4
Alex Lyon, Healthy, Det, G, SALT, Fla, L 0-4, 1, 0, 1, 4, 33, 0, 0.3
Philipp Grubauer, Healthy, Sea, G, FA, Edm, L 1-2, 1, 0, 1, 2, 22, 0, 0.2
Alexandar Georgiev, Healthy, Col, G, SLC, @Nsh, L 1-5, 1, 0, 1, 4, 30, 0, 0.0
Jeremy Swayman, Healthy, Bos, G, SALT, @NYI, L 1-5, --, --, --, --, --, --, --
Adin Hill, Healthy, Vgk, G, DINK, @Buf, L 2-7, --, --, --, --, --, --, --
Frederik Andersen, Healthy, Car, G, BBS, Wpg, L 3-5, --, --, --, --, --, --, --
Filip Gustavsson, Healthy, Min, G, BOWS, @StL, L 1-3, --, --, --, --, --, --, --
Carter Hart, IR, Phi, G, FA, Ott, W 4-2, --, --, --, --, --, --, --
Joey Daccord, Healthy, Sea, G, FA, Edm, L 1-2, --, --, --, --, --, --, --
Jonathan Quick, Healthy, NYR, G, OXP, @Tor, L 3-4, --, --, --, --, --, --, --
Spencer Knight, Healthy, Fla, G, FA, @Det, W 4-0, --, --, --, --, --, --, --
Joonas Korpisalo, Healthy, Ott, G, FA, @Phi, L 2-4, --, --, --, --, --, --, --
Joseph Woll, Healthy, Tor, G, BBS, NYR, W 4-3, --, --, --, --, --, --, --
Semyon Varlamov, Healthy, NYI, G, FA, Bos, W 5-1, --, --, --, --, --, --, --
Alex Nedeljkovic, Healthy, Pit, G, FA, @Cgy, L 3-4, --, --, --, --, --, --, --
Ville Husso, O, Det, G, OXP, Fla, L 0-4, --, --, --, --, --, --, --
Calvin Pickard, Healthy, Edm, G, FA, @Sea, W 2-1, --, --, --, --, --, --, --
Jonas Johansson, DTD, TB, G, OXP, Mon, W 4-3, --, --, --, --, --, --, --
Devon Levi, Healthy, Buf, G, SALT, Vgk, W 7-2, --, --, --, --, --, --, --
Laurent Brossoit, Healthy, Wpg, G, FA, @Car, W 5-3, --, --, --, --, --, --, --
Petr Mrazek, Healthy, Chi, G, FA, Cls, L 2-5, --, --, --, --, --, --, --
Samuel Ersson, Healthy, Phi, G, BBS, Ott, W 4-2, --, --, --, --, --, --, --
Martin Jones, Healthy, Tor, G, FA, NYR, W 4-3, --, --, --, --, --, --, --
Anthony Stolarz, Healthy, Fla, G, FA, @Det, W 4-0, --, --, --, --, --, --, --
James Reimer, Healthy, Det, G, FA, Fla, L 0-4, --, --, --, --, --, --, --
Jake Allen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Scott Wedgewood, Healthy, Dal, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Dustin Wolf, Healthy, Cgy, G, SLC, Pit, W 4-3, --, --, --, --, --, --, --
Sam Montembeault, Healthy, Mon, G, BOWS, @TB, L 3-4, --, --, --, --, --, --, --
Joel Hofer, Healthy, StL, G, FA, Min, W 3-1, --, --, --, --, --, --, --
Justus Annunen, Healthy, Col, G, FA, @Nsh, L 1-5, --, --, --, --, --, --, --
Antti Raanta, Healthy, Car, G, FA, Wpg, L 3-5, --, --, --, --, --, --, --
Jack Campbell, Healthy, Edm, G, FA, @Sea, W 2-1, --, --, --, --, --, --, --
Mackenzie Blackwood, O, SJ, G, FA, @Dal, L 2-3, --, --, --, --, --, --, --
Jesper Wallstedt, Healthy, Min, G, FA, @StL, L 1-3, --, --, --, --, --, --, --
Anton Forsberg, Healthy, Ott, G, FA, @Phi, L 2-4, --, --, --, --, --, --, --
Matt Tomkins, Healthy, TB, G, FA, Mon, W 4-3, --, --, --, --, --, --, --
Robin Lehner, IR, Vgk, G, FA, @Buf, L 2-7, --, --, --, --, --, --, --
Kevin Lankinen, Healthy, Nsh, G, FA, Col, W 5-1, --, --, --, --, --, --, --
Spencer Martin, Healthy, Car, G, FA, Wpg, L 3-5, --, --, --, --, --, --, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Col, W 5-1, --, --, --, --, --, --, --
Daniil Tarasov, O, Cls, G, FA, @Chi, W 5-2, --, --, --, --, --, --, --
Kaapo Kahkonen, Healthy, NJ, G, FA, --, --, --, --, --, --, --, --, --
Carey Price, IR, Mon, G, FA, @TB, L 3-4, --, --, --, --, --, --, --
Louis Domingue, Healthy, NYR, G, FA, @Tor, L 3-4, --, --, --, --, --, --, --
Matt Murray, IR, Tor, G, FA, NYR, W 4-3, --, --, --, --, --, --, --
Matt Murray, Healthy, Dal, G, FA, SJ, W 3-2, --, --, --, --, --, --, --
Jet Greaves, Healthy, Cls, G, FA, @Chi, W 5-2, --, --, --, --, --, --, --
Dan Vladar, O, Cgy, G, FA, Pit, W 4-3, --, --, --, --, --, --, --
Malcolm Subban, Healthy, Cls, G, FA, @Chi, W 5-2, --, --, --, --, --, --, --
Tuukka Rask, Healthy, Bos, G, FA, @NYI, L 1-5, --, --, --, --, --, --, --
