Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Juuse Saros, Healthy, Nsh, G, SALT, Wpg, W 2-1, 1, 1, 0, 1, 32, 0, 6.7
Alexandar Georgiev, Healthy, Col, G, SLC, Wsh, W 3-2, 1, 1, 0, 2, 37, 0, 6.7
Anthony Stolarz, IR, Ana, G, FA, @Ari, W 5-2, 1, 1, 0, 2, 37, 0, 6.7
Andrei Vasilevskiy, Healthy, TB, G, LKR, Min, W 4-2, 1, 1, 0, 2, 33, 0, 6.3
Vitek Vanecek, Healthy, NJ, G, CLB, Vgk, W 3-2, 1, 1, 0, 2, 28, 0, 5.8
Ville Husso, DTD, Det, G, DINK, SJ, W 3-2, 1, 1, 0, 2, 28, 0, 5.8
Pheonix Copley, Healthy, LA, G, HERB, @Phi, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Jeremy Swayman, Healthy, Bos, G, BBS, @Mon, W 4-2, 1, 1, 0, 2, 20, 0, 5.0
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, @StL, W 5-3, 1, 1, 0, 3, 25, 0, 5.0
Casey DeSmith, Healthy, Pit, G, FA, Fla, W 7-6, 1, 1, 0, 6, 33, 0, 4.3
Collin Delia, Healthy, Van, G, FA, Chi, W 5-2, 1, 1, 0, 2, 12, 0, 4.2
Connor Hellebuyck, Healthy, Wpg, G, ME, @Nsh, L 1-2, 1, 0, 1, 2, 39, 0, 1.9
Logan Thompson, DTD, Vgk, G, DINK, @NJ, L 2-3, 1, 0, 0, 3, 33, 0, 1.8
James Reimer, Healthy, SJ, G, FA, @Det, L 2-3, 1, 0, 0, 3, 32, 0, 1.7
Carter Hart, DTD, Phi, G, OXP, LA, L 3-4, 1, 0, 0, 4, 34, 0, 1.4
Petr Mrazek, Healthy, Chi, G, FA, @Van, L 2-5, 1, 0, 1, 4, 43, 0, 1.3
Marc-Andre Fleury, Healthy, Min, G, LKR, @TB, L 2-4, 1, 0, 1, 3, 35, 0, 1.0
Connor Ingram, Healthy, Ari, G, FA, Ana, L 2-5, 1, 0, 1, 4, 38, 0, 0.8
Alex Lyon, Healthy, Fla, G, FA, @Pit, L 6-7, 1, 0, 0, 7, 42, 0, 0.7
Linus Ullmark, Healthy, Bos, G, SALT, @Mon, W 4-2, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, Healthy, Pit, G, HERB, Fla, W 7-6, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Min, G, OXP, @TB, L 2-4, 0, 0, 0, 0, 0, 0, --
Sergei Bobrovsky, DTD, Fla, G, SLC, @Pit, L 6-7, 0, 0, 0, 0, 0, 0, --
John Gibson, Healthy, Ana, G, ME, @Ari, W 5-2, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, Healthy, Van, G, BOWS, Chi, W 5-2, 0, 0, 0, 0, 0, 0, --
Jonathan Quick, Healthy, Vgk, G, FA, @NJ, L 2-3, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, O, Col, G, FA, Wsh, W 3-2, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, @Pit, L 6-7, 0, 0, 0, 0, 0, 0, --
Karel Vejmelka, Healthy, Ari, G, FA, Ana, L 2-5, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, @NJ, L 2-3, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, @StL, W 5-3, 0, 0, 0, 0, 0, 0, --
Jake Allen, Healthy, Mon, G, FA, Bos, L 2-4, 0, 0, 0, 0, 0, 0, --
Charlie Lindgren, O, Wsh, G, FA, @Col, L 2-3, 0, 0, 0, 0, 0, 0, --
Sam Montembeault, Healthy, Mon, G, FA, Bos, L 2-4, 1, 0, 1, 3, 25, 0, 0.0
Joel Hofer, Healthy, StL, G, FA, Buf, L 3-5, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Buf, G, FA, @StL, W 5-3, 0, 0, 0, 0, 0, 0, --
Robin Lehner, IR, Vgk, G, FA, @NJ, L 2-3, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, @Phi, W 4-3, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, Vgk, W 3-2, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, Vgk, W 3-2, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, SJ, W 3-2, 0, 0, 0, 0, 0, 0, --
Alex Stalock, Healthy, Chi, G, FA, @Van, L 2-5, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Nsh, G, FA, Wpg, W 2-1, 0, 0, 0, 0, 0, 0, --
Laurent Brossoit, Healthy, Vgk, G, FA, @NJ, L 2-3, 0, 0, 0, 0, 0, 0, --
Brian Elliott, Healthy, TB, G, FA, Min, W 4-2, 0, 0, 0, 0, 0, 0, --
