Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Logan Thompson, DTD, Vgk, G, DINK, Chi, W 1-0, 1, 1, 0, 0, 27, 1, 8.7
Craig Anderson, O, Buf, G, FA, Ott, W 4-1, 1, 1, 0, 1, 35, 0, 7.0
Sergei Bobrovsky, DTD, Fla, G, SLC, @NYI, W 3-1, 1, 1, 0, 1, 32, 0, 6.7
Jake Oettinger, Healthy, Dal, G, LKR, @Nsh, W 4-1, 1, 1, 0, 1, 31, 0, 6.6
Carter Hart, DTD, Phi, G, OXP, NJ, W 5-2, 1, 1, 0, 2, 35, 0, 6.5
Martin Jones, Healthy, Sea, G, DINK, @LA, W 4-1, 1, 1, 0, 1, 26, 0, 6.1
Igor Shesterkin, Healthy, NYR, G, DINK, @Min, W 7-3, 1, 1, 0, 3, 33, 0, 5.8
Tristan Jarry, Healthy, Pit, G, HERB, Ari, W 6-2, 1, 1, 0, 2, 26, 0, 5.6
Ilya Samsonov, Healthy, Tor, G, CLB, Wsh, W 3-2, 1, 1, 0, 2, 24, 0, 5.4
Jacob Markstrom, Healthy, Cgy, G, OXP, Col, W 5-3, 1, 1, 0, 3, 22, 0, 4.7
Alex Stalock, Healthy, Chi, G, FA, @Vgk, L 0-1, 1, 0, 1, 1, 36, 0, 2.1
Anton Forsberg, IR, Ott, G, FA, @Buf, L 1-4, 1, 0, 1, 2, 32, 0, 1.2
Charlie Lindgren, O, Wsh, G, FA, @Tor, L 2-3, 1, 0, 1, 3, 36, 0, 1.1
Karel Vejmelka, Healthy, Ari, G, FA, @Pit, L 2-6, 1, 0, 1, 6, 47, 0, 0.7
Ilya Sorokin, Healthy, NYI, G, CLB, Fla, L 1-3, 1, 0, 1, 2, 26, 0, 0.6
Alexandar Georgiev, Healthy, Col, G, SLC, @Cgy, L 3-5, 0, 0, 0, 0, 0, 0, --
Darcy Kuemper, Healthy, Wsh, G, SALT, @Tor, L 2-3, 0, 0, 0, 0, 0, 0, --
Vitek Vanecek, Healthy, NJ, G, CLB, @Phi, L 2-5, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Min, G, OXP, NYR, L 3-7, 0, 0, 0, 0, 0, 0, --
Matt Murray, DTD, Tor, G, BOWS, Wsh, W 3-2, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, @Buf, L 1-4, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, Healthy, Chi, G, FA, @Vgk, L 0-1, 0, 0, 0, 0, 0, 0, --
Pheonix Copley, Healthy, LA, G, HERB, Sea, L 1-4, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, @NYI, W 3-1, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, Chi, W 1-0, 0, 0, 0, 0, 0, 0, --
Philipp Grubauer, Healthy, Sea, G, BBS, @LA, W 4-1, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, Fla, L 1-3, 0, 0, 0, 0, 0, 0, --
Casey DeSmith, Healthy, Pit, G, FA, Ari, W 6-2, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Ott, W 4-1, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, Healthy, NYR, G, FA, @Min, W 7-3, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Buf, G, FA, Ott, W 4-1, 0, 0, 0, 0, 0, 0, --
Robin Lehner, IR, Vgk, G, FA, Chi, W 1-0, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, Sea, L 1-4, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, FA, Col, W 5-3, 0, 0, 0, 0, 0, 0, --
Mads Sogaard, DTD, Ott, G, FA, @Buf, L 1-4, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, @Phi, L 2-5, 0, 0, 0, 0, 0, 0, --
Joseph Woll, Healthy, Tor, G, FA, Wsh, W 3-2, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Nsh, G, FA, Dal, L 1-4, 0, 0, 0, 0, 0, 0, --
Alex Lyon, Healthy, Fla, G, FA, @NYI, W 3-1, 0, 0, 0, 0, 0, 0, --
Laurent Brossoit, Healthy, Vgk, G, FA, Chi, W 1-0, 0, 0, 0, 0, 0, 0, --
Ivan Prosvetov, Healthy, Ari, G, FA, @Pit, L 2-6, 0, 0, 0, 0, 0, 0, --
Scott Wedgewood, O, Dal, G, FA, @Nsh, W 4-1, 0, 0, 0, 0, 0, 0, --
Connor Ingram, Healthy, Ari, G, FA, @Pit, L 2-6, 0, 0, 0, 0, 0, 0, --
Magnus Hellberg, Healthy, Det, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Jonas Johansson, Healthy, Col, G, FA, @Cgy, L 3-5, 0, 0, 0, 0, 0, 0, --
Yaroslav Askarov, Healthy, Nsh, G, FA, Dal, L 1-4, 0, 0, 0, 0, 0, 0, --
Jesper Wallstedt, Healthy, Min, G, FA, NYR, L 3-7, 0, 0, 0, 0, 0, 0, --
