Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Darcy Kuemper, Healthy, Wsh, G, SALT, @Nsh, W 3-0, 1, 1, 0, 0, 34, 1, 9.4
Stuart Skinner, Healthy, Edm, G, BBS, @Cgy, W 3-2, 1, 1, 0, 2, 40, 0, 7.0
Martin Jones, Healthy, Sea, G, DINK, Pit, W 3-1, 1, 1, 0, 1, 32, 0, 6.7
Ville Husso, DTD, Det, G, DINK, Min, W 2-1, 1, 1, 0, 1, 30, 0, 6.5
Cal Petersen, Healthy, LA, G, FA, Tor, W 4-2, 1, 1, 0, 2, 26, 0, 5.6
Igor Shesterkin, Healthy, NYR, G, DINK, @Dal, W 6-3, 1, 1, 0, 3, 30, 0, 5.5
Semyon Varlamov, Healthy, NYI, G, FA, Col, W 5-4, 1, 1, 0, 4, 33, 0, 5.3
Antti Raanta, Healthy, Car, G, FA, @Phi, W 4-3, 1, 1, 0, 3, 26, 0, 5.1
Andrei Vasilevskiy, Healthy, TB, G, LKR, @SJ, W 4-3, 1, 1, 0, 3, 24, 0, 4.9
Spencer Knight, IR, Fla, G, FA, Ott, W 5-3, 1, 1, 0, 3, 23, 0, 4.8
Craig Anderson, O, Buf, G, FA, Chi, W 4-3, 1, 1, 0, 3, 23, 0, 4.8
Jake Allen, Healthy, Mon, G, FA, @StL, W 7-4, 1, 1, 0, 4, 26, 0, 4.6
Anton Forsberg, IR, Ott, G, FA, @Fla, L 3-5, 1, 0, 1, 4, 53, 0, 2.3
Arvid Soderblom, Healthy, Chi, G, FA, @Buf, L 3-4, 1, 0, 0, 4, 41, 0, 2.1
Carter Hart, DTD, Phi, G, OXP, Car, L 3-4, 1, 0, 0, 4, 34, 0, 1.4
Juuse Saros, Healthy, Nsh, G, SALT, Wsh, L 0-3, 1, 0, 1, 2, 32, 0, 1.2
Alexandar Georgiev, Healthy, Col, G, SLC, @NYI, L 4-5, 1, 0, 1, 4, 39, 0, 0.9
Casey DeSmith, Healthy, Pit, G, FA, @Sea, L 1-3, 1, 0, 1, 2, 27, 0, 0.7
Filip Gustavsson, Healthy, Min, G, OXP, @Det, L 1-2, 1, 0, 1, 2, 23, 0, 0.3
Ilya Sorokin, Healthy, NYI, G, CLB, Col, W 5-4, 0, 0, 0, 0, 0, 0, --
Tristan Jarry, Healthy, Pit, G, HERB, @Sea, L 1-3, 0, 0, 0, 0, 0, 0, --
Frederik Andersen, Healthy, Car, G, HERB, @Phi, W 4-3, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, LKR, @Det, L 1-2, 0, 0, 0, 0, 0, 0, --
Sergei Bobrovsky, DTD, Fla, G, SLC, Ott, W 5-3, 0, 0, 0, 0, 0, 0, --
Matt Murray, DTD, Tor, G, BOWS, @LA, L 2-4, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, @Cgy, W 3-2, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, @Fla, L 3-5, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, Healthy, Chi, G, FA, @Buf, L 3-4, 0, 0, 0, 0, 0, 0, --
Pheonix Copley, Healthy, LA, G, HERB, Tor, W 4-2, 0, 0, 0, 0, 0, 0, --
Jonathan Quick, Healthy, Vgk, G, FA, --, --, 0, 0, 0, 0, 0, 0, --
Pavel Francouz, O, Col, G, FA, @NYI, L 4-5, 0, 0, 0, 0, 0, 0, --
Pyotr Kochetkov, Healthy, Car, G, HERB, @Phi, W 4-3, 0, 0, 0, 0, 0, 0, --
Philipp Grubauer, Healthy, Sea, G, BBS, Pit, W 3-1, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Chi, W 4-3, 0, 0, 0, 0, 0, 0, --
Charlie Lindgren, O, Wsh, G, FA, @Nsh, W 3-0, 0, 0, 0, 0, 0, 0, --
Sam Montembeault, Healthy, Mon, G, FA, @StL, W 7-4, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, Mon, L 4-7, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, Healthy, NYR, G, FA, @Dal, W 6-3, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Buf, G, FA, Chi, W 4-3, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, FA, Edm, L 2-3, 0, 0, 0, 0, 0, 0, --
