Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jonathan Quick, Healthy, Vgk, G, FA, @Tor, W 4-3, 1, 1, 0, 0, 21, 1, 8.1
Jake Allen, Healthy, Mon, G, FA, @Det, W 3-2, 1, 1, 0, 2, 41, 0, 7.1
Karel Vejmelka, Healthy, Ari, G, FA, @Buf, W 4-1, 1, 1, 0, 1, 32, 0, 6.7
Jack Campbell, Healthy, Edm, G, FA, @TB, W 3-2, 1, 1, 0, 2, 35, 0, 6.5
Vitek Vanecek, Healthy, NJ, G, CLB, Cgy, W 3-2, 1, 1, 0, 2, 33, 0, 6.3
Semyon Varlamov, Healthy, NYI, G, FA, @NYR, W 4-3, 1, 1, 0, 3, 37, 0, 6.2
Felix Sandstrom, Healthy, Phi, G, FA, StL, W 5-1, 1, 1, 0, 1, 27, 0, 6.2
Martin Jones, Healthy, Sea, G, DINK, Nsh, W 5-1, 1, 1, 0, 1, 24, 0, 5.9
Spencer Martin, Healthy, Van, G, FA, @Ott, W 6-4, 1, 1, 0, 4, 37, 0, 5.7
Connor Hellebuyck, Healthy, Wpg, G, ME, Dal, W 5-1, 1, 1, 0, 1, 21, 0, 5.6
Logan Thompson, DTD, Vgk, G, DINK, @Tor, W 4-3, 1, 1, 0, 3, 28, 0, 5.3
Ville Husso, DTD, Det, G, DINK, Mon, L 2-3, 1, 0, 0, 2, 31, 0, 2.1
Marc-Andre Fleury, Healthy, Min, G, LKR, @LA, L 0-1, 1, 0, 1, 1, 29, 0, 1.4
Kevin Lankinen, Healthy, Nsh, G, FA, @Sea, L 1-5, 0, 0, 0, 0, 13, 0, 1.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, Edm, L 2-3, 1, 0, 1, 3, 26, 0, 0.1
Jake Oettinger, Healthy, Dal, G, LKR, @Wpg, L 1-5, 0, 0, 0, 0, 0, 0, --
Ilya Sorokin, Healthy, NYI, G, CLB, @NYR, W 4-3, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Tor, G, CLB, Vgk, L 3-4, 0, 0, 0, 0, 0, 0, --
Filip Gustavsson, Healthy, Min, G, OXP, @LA, L 0-1, 0, 0, 0, 0, 0, 0, --
Jordan Binnington, Healthy, StL, G, SLC, @Phi, L 1-5, 0, 0, 0, 0, 0, 0, --
Matt Murray, DTD, Tor, G, BOWS, Vgk, L 3-4, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, Healthy, Van, G, BOWS, @Ott, W 6-4, 0, 0, 0, 0, 0, 0, --
Stuart Skinner, Healthy, Edm, G, BBS, @TB, W 3-2, 0, 0, 0, 0, 0, 0, --
Carter Hart, DTD, Phi, G, OXP, StL, W 5-1, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, @Tor, W 4-3, 0, 0, 0, 0, 0, 0, --
Philipp Grubauer, Healthy, Sea, G, BBS, Nsh, W 5-1, 0, 0, 0, 0, 0, 0, --
Anton Forsberg, IR, Ott, G, FA, Van, L 4-6, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, Ari, L 1-4, 0, 0, 0, 0, 0, 0, --
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Ari, L 1-4, 0, 0, 0, 0, 0, 0, --
Sam Montembeault, Healthy, Mon, G, FA, @Det, W 3-2, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, @Phi, L 1-5, 0, 0, 0, 0, 0, 0, --
Jaroslav Halak, Healthy, NYR, G, FA, NYI, L 3-4, 0, 0, 0, 0, 0, 0, --
Robin Lehner, IR, Vgk, G, FA, @Tor, W 4-3, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, Min, W 1-0, 0, 0, 0, 0, 0, 0, --
Dan Vladar, Healthy, Cgy, G, FA, @NJ, L 2-3, 0, 0, 0, 0, 0, 0, --
Mackenzie Blackwood, Healthy, NJ, G, FA, Cgy, W 3-2, 0, 0, 0, 0, 0, 0, --
Mads Sogaard, DTD, Ott, G, FA, Van, L 4-6, 0, 0, 0, 0, 0, 0, --
Akira Schmid, Healthy, NJ, G, FA, Cgy, W 3-2, 0, 0, 0, 0, 0, 0, --
Joseph Woll, Healthy, Tor, G, FA, Vgk, L 3-4, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, Mon, L 2-3, 0, 0, 0, 0, 0, 0, --
Laurent Brossoit, Healthy, Vgk, G, FA, @Tor, W 4-3, 0, 0, 0, 0, 0, 0, --
Collin Delia, Healthy, Van, G, FA, @Ott, W 6-4, 0, 0, 0, 0, 0, 0, --
Brian Elliott, Healthy, TB, G, FA, Edm, L 2-3, 0, 0, 0, 0, 0, 0, --
Ivan Prosvetov, Healthy, Ari, G, FA, @Buf, W 4-1, 0, 0, 0, 0, 0, 0, --
Connor Ingram, Healthy, Ari, G, FA, @Buf, W 4-1, 0, 0, 0, 0, 0, 0, --
Carey Price, IR, Mon, G, FA, @Det, W 3-2, 0, 0, 0, 0, 0, 0, --
David Rittich, Healthy, Wpg, G, FA, Dal, W 5-1, 0, 0, 0, 0, 0, 0, --
Magnus Hellberg, Healthy, Det, G, FA, Mon, L 2-3, 0, 0, 0, 0, 0, 0, --
