Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
James Reimer, Healthy, SJ, G, FA, Wpg, W 3-0, 1, 1, 0, 0, 41, 1, 10.1
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Car, W 4-0, 1, 1, 0, 0, 31, 1, 9.1
Juuse Saros, Healthy, Nsh, G, SALT, @Bos, W 2-1, 1, 1, 0, 1, 35, 0, 7.0
Jacob Markstrom, Healthy, Cgy, G, OXP, LA, W 2-1, 1, 1, 0, 1, 32, 0, 6.7
Igor Shesterkin, Healthy, NYR, G, DINK, Cls, W 6-2, 1, 1, 0, 2, 28, 0, 5.8
Felix Sandstrom, Healthy, Phi, G, FA, Mon, W 3-2, 1, 1, 0, 2, 27, 0, 5.7
Alex Nedeljkovic, Healthy, Det, G, FA, Pit, W 7-4, 1, 1, 0, 4, 35, 0, 5.5
Jake Oettinger, Healthy, Dal, G, LKR, @Chi, W 4-1, 1, 1, 0, 1, 17, 0, 5.2
Jordan Binnington, Healthy, StL, G, SLC, Van, W 6-5, 1, 1, 0, 5, 32, 0, 4.7
Stuart Skinner, Healthy, Edm, G, BBS, @Vgk, W 7-4, 1, 1, 0, 4, 18, 0, 3.8
Joonas Korpisalo, Healthy, LA, G, DINK, @Cgy, L 1-2, 1, 0, 1, 2, 30, 0, 1.0
Linus Ullmark, Healthy, Bos, G, SALT, Nsh, L 1-2, 1, 0, 1, 1, 21, 0, 0.6
Cayden Primeau, Healthy, Mon, G, FA, @Phi, L 2-3, 1, 0, 1, 2, 24, 0, 0.4
Petr Mrazek, Healthy, Chi, G, FA, Dal, L 1-4, 0, 0, 0, 0, 3, 0, 0.3
Connor Hellebuyck, Healthy, Wpg, G, ME, @SJ, L 0-3, 1, 0, 1, 3, 27, 0, 0.2
Tristan Jarry, Healthy, Pit, G, HERB, @Det, L 4-7, 0, 0, 0, 0, 0, 0, --
Frederik Andersen, Healthy, Car, G, HERB, TB, L 0-4, 0, 0, 0, 0, 0, 0, --
Jeremy Swayman, Healthy, Bos, G, BBS, Nsh, L 1-2, 0, 0, 0, 0, 0, 0, --
Logan Thompson, DTD, Vgk, G, DINK, Edm, L 4-7, 0, 0, 0, 0, 0, 0, --
Ville Husso, DTD, Det, G, DINK, Pit, W 7-4, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, @Vgk, W 7-4, 0, 0, 0, 0, 0, 0, --
Carter Hart, DTD, Phi, G, OXP, Mon, W 3-2, 0, 0, 0, 0, 0, 0, --
Elvis Merzlikins, DTD, Cls, G, FA, @NYR, L 2-6, 0, 0, 0, 0, 0, 0, --
