Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Matt Murray, DTD, Tor, G, BOWS, @Det, W 4-2, 1, 1, 0, 2, 42, 0, 7.2
Vitek Vanecek, Healthy, NJ, G, CLB, @NYR, W 5-3, 1, 1, 0, 3, 35, 0, 6.0
Scott Wedgewood, O, Dal, G, FA, @StL, W 4-1, 1, 1, 0, 1, 23, 0, 5.8
Logan Thompson, DTD, Vgk, G, DINK, @Cls, W 3-2, 1, 1, 0, 2, 26, 0, 5.6
Stuart Skinner, Healthy, Edm, G, BBS, Fla, W 4-3, 1, 1, 0, 3, 25, 0, 5.0
Brian Elliott, Healthy, TB, G, FA, @Buf, W 6-5, 1, 1, 0, 5, 32, 0, 4.7
Daniil Tarasov, Healthy, Cls, G, FA, Vgk, L 2-3, 1, 0, 0, 2, 34, 0, 2.4
Spencer Knight, IR, Fla, G, FA, @Edm, L 3-4, 1, 0, 0, 4, 36, 0, 1.6
Alex Nedeljkovic, Healthy, Det, G, FA, Tor, L 2-4, 0, 0, 0, 0, 12, 0, 1.2
Igor Shesterkin, Healthy, NYR, G, DINK, NJ, L 3-5, 1, 0, 1, 4, 33, 0, 0.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Buf, W 6-5, 0, 0, 0, 0, 0, 0, --
Jake Oettinger, Healthy, Dal, G, LKR, @StL, W 4-1, 0, 0, 0, 0, 0, 0, --
Ilya Samsonov, Healthy, Tor, G, CLB, @Det, W 4-2, 0, 0, 0, 0, 0, 0, --
Sergei Bobrovsky, DTD, Fla, G, SLC, @Edm, L 3-4, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, Fla, W 4-3, 0, 0, 0, 0, 0, 0, --
Elvis Merzlikins, DTD, Cls, G, FA, Vgk, L 2-3, 0, 0, 0, 0, 0, 0, --
Joonas Korpisalo, Healthy, LA, G, DINK, --, --, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, @Cls, W 3-2, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, TB, L 5-6, 0, 0, 0, 0, 0, 0, --
