Name, Health, NHL Team, Position, GFHL Team, Opponent, Score, GS, W, L, GA, SV, SO, FPTS
Jake Oettinger, Healthy, Dal, G, LKR, Ari, W 4-0, 1, 1, 0, 0, 33, 1, 9.3
Sam Montembeault, Healthy, Mon, G, FA, Tor, W 3-2, 1, 1, 0, 2, 36, 0, 6.6
Carter Hart, DTD, Phi, G, OXP, @Det, W 2-1, 1, 1, 0, 1, 30, 0, 6.5
Pavel Francouz, O, Col, G, FA, @Sea, W 2-1, 1, 1, 0, 1, 26, 0, 6.1
Connor Hellebuyck, Healthy, Wpg, G, ME, @Ott, W 5-1, 1, 1, 0, 1, 25, 0, 6.0
Frederik Andersen, Healthy, Car, G, HERB, @NYI, W 5-2, 1, 1, 0, 2, 29, 0, 5.9
Ukko-Pekka Luukkonen, Healthy, Buf, G, BOWS, Ana, W 6-3, 1, 1, 0, 3, 34, 0, 5.9
Stuart Skinner, Healthy, Edm, G, BBS, @Van, W 4-2, 1, 1, 0, 2, 27, 0, 5.7
Juuse Saros, Healthy, Nsh, G, SALT, LA, W 5-3, 1, 1, 0, 3, 31, 0, 5.6
Alex Lyon, Healthy, Fla, G, FA, Min, W 5-3, 1, 1, 0, 3, 29, 0, 5.4
Jaxson Stauber, Healthy, Chi, G, FA, @StL, W 5-3, 1, 1, 0, 3, 29, 0, 5.4
Logan Thompson, DTD, Vgk, G, DINK, Wsh, W 6-2, 1, 1, 0, 2, 20, 0, 5.0
Joonas Korpisalo, Healthy, LA, G, DINK, @Nsh, L 3-5, 1, 1, 0, 3, 22, 0, 4.7
Dan Vladar, Healthy, Cgy, G, FA, TB, W 6-3, 1, 1, 0, 3, 21, 0, 4.6
Philipp Grubauer, Healthy, Sea, G, BBS, Col, L 1-2, 1, 0, 0, 1, 26, 0, 2.1
Ilya Samsonov, Healthy, Tor, G, CLB, @Mon, L 2-3, 1, 0, 0, 3, 28, 0, 1.3
Andrei Vasilevskiy, Healthy, TB, G, LKR, @Cgy, L 3-6, 1, 0, 1, 4, 35, 0, 0.5
Connor Ingram, Healthy, Ari, G, FA, @Dal, L 0-4, 1, 0, 1, 4, 35, 0, 0.5
Thomas Greiss, DTD, StL, G, FA, Chi, L 3-5, 0, 0, 0, 1, 10, 0, 0.5
Ville Husso, DTD, Det, G, DINK, Phi, L 1-2, 1, 0, 1, 2, 23, 0, 0.3
Alexandar Georgiev, Healthy, Col, G, SLC, @Sea, W 2-1, 0, 0, 0, 0, 0, 0, --
Jacob Markstrom, Healthy, Cgy, G, OXP, TB, W 6-3, 0, 0, 0, 0, 0, 0, --
Marc-Andre Fleury, Healthy, Min, G, LKR, @Fla, L 3-5, 0, 0, 0, 0, 0, 0, --
Sergei Bobrovsky, DTD, Fla, G, SLC, Min, W 5-3, 0, 0, 0, 0, 0, 0, --
Matt Murray, DTD, Tor, G, BOWS, @Mon, L 2-3, 0, 0, 0, 0, 0, 0, --
Jack Campbell, Healthy, Edm, G, FA, @Van, W 4-2, 0, 0, 0, 0, 0, 0, --
Thatcher Demko, Healthy, Van, G, BOWS, Edm, L 2-4, 0, 0, 0, 0, 0, 0, --
Cam Talbot, Healthy, Ott, G, ME, Wpg, L 1-5, 0, 0, 0, 0, 0, 0, --
Petr Mrazek, Healthy, Chi, G, FA, @StL, W 5-3, 0, 0, 0, 0, 0, 0, --
Martin Jones, Healthy, Sea, G, DINK, Col, L 1-2, 0, 0, 0, 0, 0, 0, --
Elvis Merzlikins, DTD, Cls, G, FA, SJ, W 5-3, 0, 0, 0, 0, 0, 0, --
Spencer Knight, IR, Fla, G, FA, Min, W 5-3, 0, 0, 0, 0, 0, 0, --
Karel Vejmelka, Healthy, Ari, G, FA, @Dal, L 0-4, 0, 0, 0, 0, 0, 0, --
Antti Raanta, Healthy, Car, G, FA, @NYI, W 5-2, 0, 0, 0, 0, 0, 0, --
Pyotr Kochetkov, Healthy, Car, G, HERB, @NYI, W 5-2, 0, 0, 0, 0, 0, 0, --
Adin Hill, O, Vgk, G, FA, Wsh, W 6-2, 0, 0, 0, 0, 0, 0, --
Semyon Varlamov, Healthy, NYI, G, FA, Car, L 2-5, 0, 0, 0, 0, 0, 0, --
James Reimer, Healthy, SJ, G, FA, @Cls, L 3-5, 0, 0, 0, 0, 0, 0, --
Craig Anderson, O, Buf, G, FA, Ana, W 6-3, 0, 0, 0, 0, 0, 0, --
Jake Allen, Healthy, Mon, G, FA, Tor, W 3-2, 0, 0, 0, 0, 0, 0, --
Joel Hofer, Healthy, StL, G, FA, Chi, L 3-5, 0, 0, 0, 0, 0, 0, --
Eric Comrie, Healthy, Buf, G, FA, Ana, W 6-3, 0, 0, 0, 0, 0, 0, --
Robin Lehner, IR, Vgk, G, FA, Wsh, W 6-2, 0, 0, 0, 0, 0, 0, --
Cal Petersen, Healthy, LA, G, FA, @Nsh, L 3-5, 0, 0, 0, 0, 0, 0, --
Mads Sogaard, DTD, Ott, G, FA, Wpg, L 1-5, 0, 0, 0, 0, 0, 0, --
Joseph Woll, Healthy, Tor, G, FA, @Mon, L 2-3, 0, 0, 0, 0, 0, 0, --
Alex Nedeljkovic, Healthy, Det, G, FA, Phi, L 1-2, 0, 0, 0, 0, 0, 0, --
Alex Stalock, Healthy, Chi, G, FA, @StL, W 5-3, 0, 0, 0, 0, 0, 0, --
Kevin Lankinen, Healthy, Nsh, G, FA, LA, W 5-3, 0, 0, 0, 0, 0, 0, --
Laurent Brossoit, Healthy, Vgk, G, FA, Wsh, W 6-2, 0, 0, 0, 0, 0, 0, --
Collin Delia, Healthy, Van, G, FA, Edm, L 2-4, 0, 0, 0, 0, 0, 0, --
Brian Elliott, Healthy, TB, G, FA, @Cgy, L 3-6, 0, 0, 0, 0, 0, 0, --
